./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.32  57.00% 27.74 13.78 32.53 12.03 54.00% 27.52 11.39 33.56 14.04 0.0299999999999999
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.30  65.00% 24.54 10.19 34.95 12.66 54.00% 26.48 11.72 29.89 11.09 0.11
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.29  68.00% 28.31 16.65 34.26 13.04 54.00% 26.87 12.36 34.44 11.85 0.14
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.31-p-#mnt#20240819_gen5#train#plague.pth  48.00% 27.23 12.46 30.75 12.77 55.00% 26.91 13.33 31.93 10.7 -0.0700000000000001
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.15-p-#mnt#20240819_gen5#train#plague.pth  51.00% 27.73 11.07 32.59 11.17 55.00% 25.27 11.78 32.58 12.51 -0.04
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.17  54.00% 28.43 14.06 30.26 12.24 55.00% 27.98 11.97 32.18 13.54 -0.01
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.25-p-#mnt#20240819_gen5#train#plague.pth  57.00% 26.12 13.59 32.88 13.73 55.00% 23.8 10.95 33.64 10.19 0.0199999999999999
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.19-p-random  58.00% 24.71 13.03 32.93 12.47 55.00% 25.71 10.54 31.93 11.65 0.0299999999999999
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.32-p-#mnt#20240819_gen5#train#plague.pth  59.00% 27.68 14.32 33.59 10.76 55.00% 26.69 15.93 31.09 11.19 0.0399999999999999
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.8  59.00% 33 15.94 27.63 11.81 55.00% 28.73 13.64 30.04 11.57 0.0399999999999999
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.25  60.00% 25.3 10.97 31.1 12.58 55.00% 26.6 12.21 28.15 10.18 0.0499999999999999
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.34  60.00% 30.35 14.87 32.67 11.84 55.00% 28.2 13.87 32.18 12.39 0.0499999999999999
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.11-p-#mnt#20240819_gen5#train#plague.pth  61.00% 28.64 13.33 32.62 11.29 55.00% 23.98 13.48 33.31 12.6 0.0599999999999999
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.4-p-random  55.00% 27.89 14.78 34.22 13.99 56.00% 25.14 10.56 30.39 11.12 -0.01
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.16-p-#mnt#20240819_gen5#train#plague.pth  58.00% 31.14 16.42 33.21 12.11 56.00% 25.27 10.07 30.86 14.44 0.0199999999999999
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.18  58.00% 24.76 13.69 33.72 15.38 56.00% 25 9.39 30.82 13.21 0.0199999999999999
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.15-p-random  59.00% 25.34 11.09 32.34 11.2 56.00% 23.91 10.73 31.21 10.85 0.0299999999999999
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.34-p-#mnt#20240819_gen5#train#plague.pth  59.00% 27.83 12.32 29.73 9.31 56.00% 28.55 11.11 33.89 12.14 0.0299999999999999
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.5-p-#mnt#20240819_gen5#train#plague.pth  59.00% 23.98 10.58 32.44 13.87 56.00% 27.86 14.54 34.36 12.16 0.0299999999999999
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.7-p-#mnt#20240819_gen5#train#plague.pth  59.00% 28.32 11.67 38.03 12.8 56.00% 26.18 12.14 30.25 11.99 0.0299999999999999
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.27  61.00% 25.62 10.19 31.93 10.89 56.00% 26.23 10.74 33.36 15.77 0.0499999999999999
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.18  63.00% 25.86 14.53 31.68 11.87 56.00% 26.77 10.49 33.82 10.85 0.07
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.29-p-random  53.00% 25.09 13.55 32.45 11.07 57.00% 22.21 11.24 34.98 12.79 -0.0399999999999999
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.21-p-#mnt#20240819_gen5#train#plague.pth  55.00% 31.27 16.49 34.51 11.75 57.00% 24.91 14.67 32.46 12.62 -0.0199999999999999
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.6-p-#mnt#20240819_gen5#train#plague.pth  56.00% 25.05 14.9 34.14 13.29 57.00% 26.95 12.34 29.54 11.84 -0.0099999999999999
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.12-p-random  57.00% 28.07 17.74 32.07 11.98 57.00% 23.7 9.61 34.21 10.29 0
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.18-p-#mnt#20240819_gen5#train#plague.pth  58.00% 26.76 10.94 33.69 12.86 57.00% 24.4 11.28 32.14 9.66 0.01
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.7-p-random  58.00% 29.38 13.7 33.55 13.98 57.00% 22.4 10.31 32.04 12.44 0.01
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.17-p-#mnt#20240819_gen5#train#plague.pth  59.00% 28.37 11.34 32.58 11.09 57.00% 25.19 10.36 33.33 12.42 0.02
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.21  60.00% 26.25 12.22 31.73 12.51 57.00% 30.26 13.01 30.77 10.57 0.03
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth  62.00% 25 10.39 30.58 11.51 57.00% 26.07 9.27 33.16 14.66 0.05
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.31  63.00% 26.08 13.54 31.43 11.45 57.00% 21.98 11.68 30.88 13.82 0.0600000000000001
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.26-p-#mnt#20240819_gen5#train#plague.pth  64.00% 26.83 13.67 32.16 11.94 57.00% 24.95 12.98 32.98 12.21 0.0700000000000001
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.22  68.00% 28.31 12.11 31.26 11.8 57.00% 32.21 16.15 33.3 12.23 0.11
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.18-p-random  56.00% 24.82 13.45 32 11.17 58.00% 26.1 11.59 33.93 12.7 -0.0199999999999999
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth  58.00% 25.43 12.25 32.14 11.09 58.00% 25.24 10.1 34.83 11.92 0
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.9-p-#mnt#20240819_gen5#train#plague.pth  59.00% 24.66 9.65 31.93 12.42 58.00% 25.24 11.56 30.59 11.3 0.01
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.12-p-#mnt#20240819_gen5#train#plague.pth  60.00% 23.55 13.77 30.4 12.46 58.00% 28.24 14.79 33.28 10.5 0.02
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.12  63.00% 25.81 11.75 31.71 11.96 58.00% 27.86 12.16 31.79 17.49 0.05
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.30  63.00% 24.84 16.6 34.29 14.04 58.00% 26.76 12.93 33.24 10.84 0.05
./records-1st  59.46% 26.6 13.03 32.29 12.27 58.45% 26.34 12.79 32.13 12.17 0.0101
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.24-p-#mnt#20240819_gen5#train#plague.pth  52.00% 27.17 11.55 33.12 12.33 59.00% 25.34 12.05 31.53 11.72 -0.07
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.31-p-random  56.00% 26.09 10.52 34.54 14.27 59.00% 24.71 11.27 33.36 15.82 -0.0299999999999999
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.33  58.00% 26.29 11.72 29.48 10.15 59.00% 32.71 16.59 33.49 11.86 -0.01
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.1  59.00% 31.05 13.21 30.68 13.55 59.00% 27.83 14.25 33.15 12.3 0
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.31  63.00% 25.81 11.74 33.49 14.09 59.00% 26.66 11.01 32.1 14.26 0.04
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.36  65.00% 28.2 15.77 33.75 13.02 59.00% 29.34 14.33 33.12 12.91 0.0600000000000001
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.2  72.00% 25.86 9.36 32.64 10.04 59.00% 28.17 11.55 32.1 13.71 0.13
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.35  72.00% 28.79 11.01 33.28 13.66 59.00% 28.46 15.36 27.93 12.01 0.13
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.36-p-#mnt#20240819_gen5#train#plague.pth  60.00% 25.8 12.07 30.3 12.38 60.00% 25.45 12.17 33.27 11.83 0
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.28  62.00% 30 16.86 31.19 9.96 60.00% 28.95 14.52 32.3 13.05 0.02
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.3-p-#mnt#20240819_gen5#train#plague.pth  65.00% 26.14 12.7 35.08 15.77 60.00% 27.9 12.03 35.3 11.49 0.05
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.7  74.00% 26.92 10.24 31.16 13.71 60.00% 29.1 12.79 32.9 12.65 0.14
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.22  52.00% 30.62 13.73 30.04 10.62 61.00% 31.62 18.71 30.16 11.44 -0.09
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.19-p-#mnt#20240819_gen5#train#plague.pth  57.00% 27.47 12.68 29.4 10.06 61.00% 23.92 12.59 30.92 12.79 -0.04
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.19  58.00% 28.76 14.46 31.52 13.55 61.00% 24.38 10.98 29.31 10.5 -0.03
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.24  59.00% 24.85 12.9 32.1 13.9 61.00% 26.38 12.13 31.93 14.04 -0.02
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.21  60.00% 29.75 14.99 31.33 10.68 62.00% 25.05 11.31 32.84 13.26 -0.02
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.10-p-#mnt#20240819_gen5#train#plague.pth  61.00% 27.31 13.94 34 11.37 62.00% 25.47 12.26 31.32 10.58 -0.01
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.8  62.00% 24.47 12.8 32.32 10.55 62.00% 24.21 15.27 29.52 9.81 0
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.23  62.00% 25.21 12.35 27.77 10.33 62.00% 25.84 10.08 35.03 13.32 0
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.20  63.00% 28.84 13.24 33.71 14.77 62.00% 28.95 15.18 34.1 12.71 0.01
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.34  67.00% 25.06 15.07 29.55 11.39 62.00% 26.26 12.51 31.19 10.73 0.05
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.14  67.00% 21.79 10.23 29.64 11.4 62.00% 27.21 13.26 34.06 13.79 0.05
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.14  68.00% 24 14.23 35.97 13.59 62.00% 27.26 11.14 33.9 11.25 0.0600000000000001
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.7  70.00% 29.93 11.46 33.54 12.04 62.00% 27.53 13.44 29.61 10.82 0.08
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.2-p-#mnt#20240819_gen5#train#plague.pth  56.00% 29.5 11.22 29.54 10.7 63.00% 27.81 12.71 30.57 11.36 -0.07
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.12  60.00% 28.55 11.33 33.13 12.42 63.00% 28.24 12.2 28.51 10.56 -0.03
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.10  66.00% 31.06 12.25 33.45 14.64 63.00% 28.89 9.98 31.84 12.17 0.03
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.25  57.00% 26.12 12.28 34.04 13.85 64.00% 26.44 11.39 31.56 11.01 -0.0700000000000001
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.33  62.00% 29.21 12.92 33.81 13.18 64.00% 27.11 10.52 32.91 13.55 -0.02
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.28  63.00% 28.68 12.36 32.41 12.78 64.00% 30.61 13.46 32.5 11.45 -0.01
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.15  65.00% 27 12.17 30 11.16 64.00% 26.5 12.25 33.59 12.87 0.01
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.36  68.00% 23.25 10.43 34.21 11.89 64.00% 26.67 14.96 32.5 11.21 0.04
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.26  68.00% 31.75 16.28 31.44 12.89 64.00% 24.94 13.5 35.09 12.99 0.04
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.5  70.00% 28.93 10.99 30.86 12.97 64.00% 30.5 14.02 33 13.78 0.0599999999999999
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.15  59.00% 27.29 14.54 31.53 15.05 65.00% 31.29 13.86 30.52 12.95 -0.0600000000000001
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.29  64.00% 24.28 10.27 31.56 11.54 65.00% 27.51 14.88 29.32 10.99 -0.01
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.19  65.00% 29.63 12.1 30.86 8.87 65.00% 26.54 15.18 31.35 10.49 0
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.1  67.00% 29.42 13.18 32.39 11.93 65.00% 28.89 11.56 28.98 9.75 0.02
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.4  67.00% 25.73 14.09 32.09 13.51 65.00% 22.94 10.64 31.72 11.35 0.02
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.3  68.00% 27.44 12.28 30 11.4 65.00% 25.69 10.31 32.77 11.76 0.03
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.11  71.00% 26.45 11.11 31.49 12.63 65.00% 24.83 11.36 31.78 11.36 0.0599999999999999
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-random  55.00% 27.67 13.5 34.36 11 66.00% 26 10.95 32.18 10.86 -0.11
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.16  61.00% 25.21 14.67 34.92 14.66 66.00% 27.41 12.78 32.39 12.88 -0.05
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.13  67.00% 27.85 12.21 33.55 12.29 66.00% 24.24 11.2 32.12 15.45 0.01
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.16  72.00% 26.36 11.24 31.61 12.19 66.00% 27.88 12.32 31.33 13.94 0.0599999999999999
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.27-p-#mnt#20240819_gen5#train#plague.pth  56.00% 23.91 13.17 33.11 11.94 67.00% 24.64 11.72 32.6 10.02 -0.11
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.35  58.00% 24.86 10.63 34.07 13.8 67.00% 27.24 10.5 31.1 10.26 -0.0900000000000001
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.14-p-#mnt#20240819_gen5#train#plague.pth  59.00% 25.34 11.11 32.98 11.77 67.00% 25.48 10.67 33.25 11.97 -0.0800000000000001
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.8-p-#mnt#20240819_gen5#train#plague.pth  62.00% 23.95 13.4 31.26 11.91 67.00% 29.79 14.23 31.43 11.22 -0.05
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth.4-p-#mnt#20240819_gen5#train#plague.pth  64.00% 28.5 14.01 32.56 12.6 67.00% 26.7 11.51 32.54 13.54 -0.03
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.10  67.00% 27.73 11.99 28.81 10.4 67.00% 33.18 15.34 33.07 11.33 0
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.26  68.00% 24.69 12.25 32.74 12.09 68.00% 26.25 14.72 29.5 11.68 0
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.9  71.00% 25.34 8.64 33.66 14.49 68.00% 22.88 10.7 34.94 11.62 0.0299999999999999
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.13  64.00% 27.17 15.23 30.12 10.47 69.00% 26.87 15.01 32.35 14.55 -0.0499999999999999
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.3  69.00% 25.26 11.45 31.77 11.24 69.00% 29.58 11.76 32.2 10.77 0
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.24  55.00% 27.18 13.12 29.13 10.8 70.00% 29.13 16.88 32.66 13.82 -0.15
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.20  58.00% 29.86 14.23 32.69 12.76 70.00% 22.27 9.43 30.83 10.83 -0.12
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.11  59.00% 28.9 12.64 30.81 11.91 70.00% 27.6 12.22 30.46 12.74 -0.11
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.5  60.00% 29.45 16.19 34.8 13.66 70.00% 27.8 9.85 32.97 12.82 -0.1
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.4  62.00% 27.16 16.83 32.94 10.18 70.00% 22.93 10.58 31.46 10.7 -0.08
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.6  66.00% 24.12 11.02 32.24 12.41 70.00% 30.87 12.91 31.51 13.44 -0.0399999999999999
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.27  67.00% 25.06 10.52 32.33 13.7 70.00% 26.87 16.93 32.57 10.34 -0.0299999999999999
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.2  71.00% 30.38 13.5 32.7 11.31 70.00% 24.33 11.64 33.29 12.43 0.01
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.17  64.00% 24.78 11.83 34.53 12.68 71.00% 29.55 16.07 29.92 12.57 -0.07
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.23  73.00% 24.56 11.52 36.05 14.38 72.00% 24.43 9.69 30.81 10.89 0.01
./records-1st/d-#mnt#20240819_gen5#train#doctor.pth-p-#mnt#20240819_gen5#train#plague.pth.6  71.00% 24.17 13.93 29.72 9.92 73.00% 24.78 11.76 31.23 10.36 -0.02
./records-1st/d-random-p-#mnt#20240819_gen5#train#plague.pth.9  63.00% 28.3 11.78 30.41 11.77 74.00% 24.38 17.38 31.78 12.73 -0.11
